NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,METHOD_RENAMING,METHOD: com.blankj.utilcode.util.ToastUtils.IToast.setToastView(View),METHOD: com.blankj.utilcode.util.ToastUtils.IToast.setToastView(View),com.blankj.utilcode.util.ToastUtils.IToast.setView(View),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_DELETE,PARAMETER: duration,PARAMETERS: ,com.blankj.utilcode.util.ToastUtils.IToast.show(),HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.IToast.getView(),CLASS: com.blankj.utilcode.util.ToastUtils.IToast,com.blankj.utilcode.util.ToastUtils.IToast,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.IToast.setText(CharSequence),CLASS: com.blankj.utilcode.util.ToastUtils.IToast,com.blankj.utilcode.util.ToastUtils.IToast,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.IToast.setDuration(int),CLASS: com.blankj.utilcode.util.ToastUtils.IToast,com.blankj.utilcode.util.ToastUtils.IToast,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ToastUtils.IToast.setGravity(int,int,int)",CLASS: com.blankj.utilcode.util.ToastUtils.IToast,com.blankj.utilcode.util.ToastUtils.IToast,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.IToast.setText(int),CLASS: com.blankj.utilcode.util.ToastUtils.IToast,com.blankj.utilcode.util.ToastUtils.IToast,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: show(UtilsBridge.getString(resId, args), Toast.LENGTH_SHORT, DEFAULT_TOAST_UTILS);","METHOD: com.blankj.utilcode.util.ToastUtils.showShort(int,Object...)","com.blankj.utilcode.util.ToastUtils.showShort(int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: show(UtilsBridge.format(format, args), Toast.LENGTH_LONG, DEFAULT_TOAST_UTILS);","METHOD: com.blankj.utilcode.util.ToastUtils.showLong(String,Object...)","com.blankj.utilcode.util.ToastUtils.showLong(String,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,ASSIGNMENT: iToast = null;,THEN_STATEMENT: (iToast != null),com.blankj.utilcode.util.ToastUtils.cancel(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: show(resId, Toast.LENGTH_SHORT);",METHOD: com.blankj.utilcode.util.ToastUtils.showShort(int),com.blankj.utilcode.util.ToastUtils.showShort(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: show(UtilsBridge.getString(resId), Toast.LENGTH_SHORT, DEFAULT_TOAST_UTILS);",METHOD: com.blankj.utilcode.util.ToastUtils.showShort(int),com.blankj.utilcode.util.ToastUtils.showShort(int),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: show(UtilsBridge.format(format, args), Toast.LENGTH_SHORT, DEFAULT_TOAST_UTILS);","METHOD: com.blankj.utilcode.util.ToastUtils.showShort(String,Object...)","com.blankj.utilcode.util.ToastUtils.showShort(String,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: show(resId, Toast.LENGTH_LONG);",METHOD: com.blankj.utilcode.util.ToastUtils.showLong(int),com.blankj.utilcode.util.ToastUtils.showLong(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: show(UtilsBridge.getString(resId), Toast.LENGTH_LONG, DEFAULT_TOAST_UTILS);",METHOD: com.blankj.utilcode.util.ToastUtils.showLong(int),com.blankj.utilcode.util.ToastUtils.showLong(int),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: this;,METHOD: com.blankj.utilcode.util.ToastUtils.setBgResource(int),com.blankj.utilcode.util.ToastUtils.setBgResource(int),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,ASSIGNMENT: mBgResource = bgResource;,METHOD: com.blankj.utilcode.util.ToastUtils.setBgResource(int),com.blankj.utilcode.util.ToastUtils.setBgResource(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.blankj.utilcode.util.ToastUtils.setBgResource(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Set the resource of background.
     *
     * @param bgResource The resource of background.
     * @return the single {@link ToastUtils} instance
     */",METHOD: com.blankj.utilcode.util.ToastUtils.setBgResource(int),com.blankj.utilcode.util.ToastUtils.setBgResource(int),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,RETURN_TYPE_DELETE,SINGLE_TYPE: com.blankj.utilcode.util.ToastUtils.setBgResource(int): ToastUtils,METHOD: com.blankj.utilcode.util.ToastUtils.setBgResource(int),com.blankj.utilcode.util.ToastUtils.setBgResource(int),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: this;,"METHOD: com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)","com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,ASSIGNMENT: mGravity = gravity;,"METHOD: com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)","com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,ASSIGNMENT: mXOffset = xOffset;,"METHOD: com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)","com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,ASSIGNMENT: mYOffset = yOffset;,"METHOD: com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)","com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Set the gravity.
     *
     * @param gravity The gravity.
     * @param xOffset X-axis offset, in pixel.
     * @param yOffset Y-axis offset, in pixel.
     * @return the single {@link ToastUtils} instance
     */","METHOD: com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)","com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,RETURN_TYPE_DELETE,"SINGLE_TYPE: com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int): ToastUtils","METHOD: com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)","com.blankj.utilcode.util.ToastUtils.setGravity(int,int,int)",CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DECREASING_ACCESSIBILITY_CHANGE,MODIFIER: public,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: duration,PARAMETERS: ,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * Show the toast for a short period of time.
     *
     * @param resId The resource id for text.
     * @param args  The args.
     */","METHOD: com.blankj.utilcode.util.ToastUtils.show(int,Object...)","com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,TRY_STATEMENT: ,"METHOD: com.blankj.utilcode.util.ToastUtils.show(int,Object...)","com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: CharSequence text = Utils.getApp().getResources().getText(resId);,BODY: ,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: ((args != null) && (args.length > 0)),BODY: ,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: show(text, duration);",BODY: ,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,CATCH_CLAUSE: Exception,CATCH_CLAUSES: ,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: show(String.valueOf(resId), duration);",CATCH_CLAUSE: Exception,"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"ASSIGNMENT: text = String.format(text.toString(), args);",THEN_STATEMENT: ((args != null) && (args.length > 0)),"com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: show(UtilsBridge.getString(resId, args), getDuration(), this);","METHOD: com.blankj.utilcode.util.ToastUtils.show(int,Object...)","com.blankj.utilcode.util.ToastUtils.show(int,int,Object...)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DECREASING_ACCESSIBILITY_CHANGE,MODIFIER: public,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: duration,PARAMETERS: ,"com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * Show the toast for a short period of time.
     *
     * @param format The format.
     * @param args   The args.
     */","METHOD: com.blankj.utilcode.util.ToastUtils.show(String,Object...)","com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String text = format;,"METHOD: com.blankj.utilcode.util.ToastUtils.show(String,Object...)","com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (text == null),"METHOD: com.blankj.utilcode.util.ToastUtils.show(String,Object...)","com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: show(text, duration);","METHOD: com.blankj.utilcode.util.ToastUtils.show(String,Object...)","com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_INSERT,ELSE_STATEMENT: (text == null),IF_STATEMENT: (text == null),"com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,ASSIGNMENT: text = NULL;,THEN_STATEMENT: (text == null),"com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: ((args != null) && (args.length > 0)),ELSE_STATEMENT: (text == null),"com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"ASSIGNMENT: text = String.format(format, args);",THEN_STATEMENT: ((args != null) && (args.length > 0)),"com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: show(UtilsBridge.format(format, args), getDuration(), this);","METHOD: com.blankj.utilcode.util.ToastUtils.show(String,Object...)","com.blankj.utilcode.util.ToastUtils.show(String,int,Object...)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DECREASING_ACCESSIBILITY_CHANGE,MODIFIER: public,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(int,int)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: duration,PARAMETERS: ,"com.blankj.utilcode.util.ToastUtils.show(int,int)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * Show the toast for a short period of time.
     *
     * @param resId The resource id for text.
     */",METHOD: com.blankj.utilcode.util.ToastUtils.show(int),"com.blankj.utilcode.util.ToastUtils.show(int,int)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(int,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: show(resId, duration, (Object) null);",METHOD: com.blankj.utilcode.util.ToastUtils.show(int),"com.blankj.utilcode.util.ToastUtils.show(int,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: show(UtilsBridge.getString(resId), getDuration(), this);",METHOD: com.blankj.utilcode.util.ToastUtils.show(int),"com.blankj.utilcode.util.ToastUtils.show(int,int)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,METHOD_RENAMING,METHOD: com.blankj.utilcode.util.ToastUtils.setTextSize(int),METHOD: com.blankj.utilcode.util.ToastUtils.setTextSize(int),com.blankj.utilcode.util.ToastUtils.setMsgTextSize(int),HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.blankj.utilcode.util.ToastUtils.setMsgTextSize(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Set the text size of toast.
     *
     * @param textSize The text size of toast.
     * @return the single {@link ToastUtils} instance
     */",METHOD: com.blankj.utilcode.util.ToastUtils.setTextSize(int),com.blankj.utilcode.util.ToastUtils.setMsgTextSize(int),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,RETURN_TYPE_DELETE,SINGLE_TYPE: com.blankj.utilcode.util.ToastUtils.setMsgTextSize(int): ToastUtils,METHOD: com.blankj.utilcode.util.ToastUtils.setTextSize(int),com.blankj.utilcode.util.ToastUtils.setMsgTextSize(int),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: this;,METHOD: com.blankj.utilcode.util.ToastUtils.setTextSize(int),com.blankj.utilcode.util.ToastUtils.setMsgTextSize(int),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,ASSIGNMENT: mTextSize = textSize;,METHOD: com.blankj.utilcode.util.ToastUtils.setTextSize(int),com.blankj.utilcode.util.ToastUtils.setMsgTextSize(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DECREASING_ACCESSIBILITY_CHANGE,MODIFIER: public,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(CharSequence,int)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: duration,PARAMETERS: ,"com.blankj.utilcode.util.ToastUtils.show(CharSequence,int)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * Show the toast for a short period of time.
     *
     * @param text The text.
     */",METHOD: com.blankj.utilcode.util.ToastUtils.show(CharSequence),"com.blankj.utilcode.util.ToastUtils.show(CharSequence,int)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(CharSequence,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: show(text, getDuration(), this);",METHOD: com.blankj.utilcode.util.ToastUtils.show(CharSequence),"com.blankj.utilcode.util.ToastUtils.show(CharSequence,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_DELETE,PARAMETER: utils,PARAMETERS: ,"com.blankj.utilcode.util.ToastUtils.show(View,CharSequence,int)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: UtilsBridge.runOnUiThread(new Runnable() {
  public @Override void run() {
    cancel();
    iToast = newToast(utils);
    if ((view != null))
        {
          iToast.setToastView(view);
        }
    else
        {
          iToast.setToastView(text);
        }
    iToast.show(duration);
  }
});","METHOD: com.blankj.utilcode.util.ToastUtils.show(View,CharSequence,int,ToastUtils)","com.blankj.utilcode.util.ToastUtils.show(View,CharSequence,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DECREASING_ACCESSIBILITY_CHANGE,MODIFIER: public,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(View,int)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: duration,PARAMETERS: ,"com.blankj.utilcode.util.ToastUtils.show(View,int)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * Show custom toast.
     */",METHOD: com.blankj.utilcode.util.ToastUtils.show(View),"com.blankj.utilcode.util.ToastUtils.show(View,int)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.blankj.utilcode.util.ToastUtils.show(View,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: show(view, getDuration(), this);",METHOD: com.blankj.utilcode.util.ToastUtils.show(View),"com.blankj.utilcode.util.ToastUtils.show(View,int)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,METHOD_RENAMING,METHOD: com.blankj.utilcode.util.ToastUtils.setTextColor(int),METHOD: com.blankj.utilcode.util.ToastUtils.setTextColor(int),com.blankj.utilcode.util.ToastUtils.setMsgColor(int),HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.blankj.utilcode.util.ToastUtils.setMsgColor(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Set the text color of toast.
     *
     * @param msgColor The text color of toast.
     * @return the single {@link ToastUtils} instance
     */",METHOD: com.blankj.utilcode.util.ToastUtils.setTextColor(int),com.blankj.utilcode.util.ToastUtils.setMsgColor(int),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,RETURN_TYPE_DELETE,SINGLE_TYPE: com.blankj.utilcode.util.ToastUtils.setMsgColor(int): ToastUtils,METHOD: com.blankj.utilcode.util.ToastUtils.setTextColor(int),com.blankj.utilcode.util.ToastUtils.setMsgColor(int),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: this;,METHOD: com.blankj.utilcode.util.ToastUtils.setTextColor(int),com.blankj.utilcode.util.ToastUtils.setMsgColor(int),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,ASSIGNMENT: mTextColor = msgColor;,METHOD: com.blankj.utilcode.util.ToastUtils.setTextColor(int),com.blankj.utilcode.util.ToastUtils.setMsgColor(int),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_DELETE,PARAMETER: toastUtils,PARAMETERS: ,com.blankj.utilcode.util.ToastUtils.newToast(),HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: new ToastWithoutNotification(new Toast(Utils.getApp()));,METHOD: com.blankj.utilcode.util.ToastUtils.newToast(ToastUtils),com.blankj.utilcode.util.ToastUtils.newToast(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.M),THEN_STATEMENT: NotificationManagerCompat.from(Utils.getApp()).areNotificationsEnabled(),com.blankj.utilcode.util.ToastUtils.newToast(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: new SystemToast(toastUtils);,THEN_STATEMENT: (! UtilsBridge.isGrantedDrawOverlays()),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (! UtilsBridge.isGrantedDrawOverlays()),THEN_STATEMENT: NotificationManagerCompat.from(Utils.getApp()).areNotificationsEnabled(),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (! toastUtils.isNotUseSystemToast),METHOD: com.blankj.utilcode.util.ToastUtils.newToast(ToastUtils),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,COMMENT_DELETE,LINE_COMMENT: // no notification,METHOD: com.blankj.utilcode.util.ToastUtils.newToast(ToastUtils),com.blankj.utilcode.util.ToastUtils.newToast(),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"RETURN_STATEMENT: new WindowManagerToast(toastUtils, WindowManager.LayoutParams.TYPE_TOAST);",THEN_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.N_MR1),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"CLASS_INSTANCE_CREATION: new WindowManagerToast(toastUtils, WindowManager.LayoutParams.TYPE_APPLICATION_OVERLAY);",THEN_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.O),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"CLASS_INSTANCE_CREATION: new WindowManagerToast(toastUtils, WindowManager.LayoutParams.TYPE_PHONE);",ELSE_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.O),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_DELETE,ELSE_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.O),IF_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.O),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.O),THEN_STATEMENT: UtilsBridge.isGrantedDrawOverlays(),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: UtilsBridge.isGrantedDrawOverlays(),ELSE_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.N_MR1),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_DELETE,ELSE_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.N_MR1),IF_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.N_MR1),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.N_MR1),METHOD: com.blankj.utilcode.util.ToastUtils.newToast(ToastUtils),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: new ActivityToast(toastUtils);,METHOD: com.blankj.utilcode.util.ToastUtils.newToast(ToastUtils),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,IF_STATEMENT: NotificationManagerCompat.from(Utils.getApp()).areNotificationsEnabled(),THEN_STATEMENT: (! toastUtils.isNotUseSystemToast),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,IF_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.M),THEN_STATEMENT: NotificationManagerCompat.from(Utils.getApp()).areNotificationsEnabled(),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,CONDITION_EXPRESSION_CHANGE,IF_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.M),THEN_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.M),com.blankj.utilcode.util.ToastUtils.newToast(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,RETURN_STATEMENT: new SystemToast(toastUtils);,THEN_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.M),com.blankj.utilcode.util.ToastUtils.newToast(),LOW,,
